icd_code,icd_description,candidate_domain,similarity_score,rank_position,model_name,accepted_as_top1
D702,other drug-induced agranulocytosis,Eliminacao e Troca,0.2817392647266388,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
D735,infarction of spleen,Percepcao/Cognicao,0.24861381947994232,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
D735,infarction of spleen,Seguranca/Protecao,0.21629849076271057,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
D735,infarction of spleen,Conforto,0.19430628418922424,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
F1410,"cocaine abuse, uncomplicated",Enfrentamento/Tolerancia ao Estresse,0.14469186961650848,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
F1410,"cocaine abuse, uncomplicated",Seguranca/Protecao,0.08685268461704254,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
F1410,"cocaine abuse, uncomplicated",Principios Vitais,0.07361762225627899,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
F309,"manic episode, unspecified",Enfrentamento/Tolerancia ao Estresse,0.2513134777545929,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
F309,"manic episode, unspecified",Percepcao/Cognicao,0.19576358795166016,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
F309,"manic episode, unspecified",Autopercepcao,0.16959968209266663,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
M7071,"other bursitis of hip, right hip",Sexualidade,0.1694156974554062,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
M7071,"other bursitis of hip, right hip",Eliminacao e Troca,0.14944812655448914,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
M7071,"other bursitis of hip, right hip",Promocao da Saude,0.14639931917190552,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z7682,awaiting organ transplant status,Eliminacao e Troca,0.1916690617799759,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Z7682,awaiting organ transplant status,Autopercepcao,0.18735437095165253,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z7682,awaiting organ transplant status,Enfrentamento/Tolerancia ao Estresse,0.15937688946723938,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z79891,long term (current) use of opiate analgesic,Enfrentamento/Tolerancia ao Estresse,0.3284359276294708,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Z79891,long term (current) use of opiate analgesic,Conforto,0.32725805044174194,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z79891,long term (current) use of opiate analgesic,Eliminacao e Troca,0.21605324745178223,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
D696,"thrombocytopenia, unspecified",Seguranca/Protecao,0.2631685733795166,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
D696,"thrombocytopenia, unspecified",Conforto,0.25589364767074585,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
D696,"thrombocytopenia, unspecified",Crescimento/Desenvolvimento,0.24580323696136475,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
E278,other specified disorders of adrenal gland,Atividade/Repouso,0.3154991865158081,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
E278,other specified disorders of adrenal gland,Enfrentamento/Tolerancia ao Estresse,0.3141796588897705,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
E278,other specified disorders of adrenal gland,Eliminacao e Troca,0.3129509389400482,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
F1011,"alcohol abuse, in remission",Enfrentamento/Tolerancia ao Estresse,0.22425998747348785,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
F1011,"alcohol abuse, in remission",Eliminacao e Troca,0.16575589776039124,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
F1011,"alcohol abuse, in remission",Papeis e Relacionamentos,0.1567617803812027,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
F1210,"cannabis abuse, uncomplicated",Enfrentamento/Tolerancia ao Estresse,0.1616346538066864,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
F1210,"cannabis abuse, uncomplicated",Seguranca/Protecao,0.10354381054639816,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
F1210,"cannabis abuse, uncomplicated",Sexualidade,0.06272502988576889,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
K648,other hemorrhoids,Eliminacao e Troca,0.27550214529037476,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
K648,other hemorrhoids,Seguranca/Protecao,0.2347656488418579,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
K648,other hemorrhoids,Percepcao/Cognicao,0.22406896948814392,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
M5489,other dorsalgia,Conforto,0.2134460210800171,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
M5489,other dorsalgia,Eliminacao e Troca,0.19767746329307556,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
M5489,other dorsalgia,Percepcao/Cognicao,0.19716498255729675,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Y92512,"supermarket, store or market as the place of occurrence of the external cause",Seguranca/Protecao,0.19829553365707397,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Y92512,"supermarket, store or market as the place of occurrence of the external cause",Percepcao/Cognicao,0.15855622291564941,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Y92512,"supermarket, store or market as the place of occurrence of the external cause",Nutricao,0.1434631049633026,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
D329,"benign neoplasm of meninges, unspecified",Percepcao/Cognicao,0.2807868719100952,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
D329,"benign neoplasm of meninges, unspecified",Seguranca/Protecao,0.21627940237522125,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
D329,"benign neoplasm of meninges, unspecified",Nutricao,0.204847514629364,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
F1010,"alcohol abuse, uncomplicated",Enfrentamento/Tolerancia ao Estresse,0.16604220867156982,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
F1010,"alcohol abuse, uncomplicated",Seguranca/Protecao,0.13099440932273865,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
F1010,"alcohol abuse, uncomplicated",Eliminacao e Troca,0.0982193872332573,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
K311,adult hypertrophic pyloric stenosis,Atividade/Repouso,0.29238617420196533,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
K311,adult hypertrophic pyloric stenosis,Eliminacao e Troca,0.2664850950241089,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
K311,adult hypertrophic pyloric stenosis,Conforto,0.24584722518920898,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
K56600,"partial intestinal obstruction, unspecified as to cause",Eliminacao e Troca,0.32742851972579956,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
K56600,"partial intestinal obstruction, unspecified as to cause",Nutricao,0.28521013259887695,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
K56600,"partial intestinal obstruction, unspecified as to cause",Percepcao/Cognicao,0.2115347534418106,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
N401,benign prostatic hyperplasia with lower urinary tract symptoms,Eliminacao e Troca,0.3555777668952942,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
N401,benign prostatic hyperplasia with lower urinary tract symptoms,Sexualidade,0.33000898361206055,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
N401,benign prostatic hyperplasia with lower urinary tract symptoms,Percepcao/Cognicao,0.22895435988903046,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
R2232,"localized swelling, mass and lump, left upper limb",Autopercepcao,0.227014422416687,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
R2232,"localized swelling, mass and lump, left upper limb",Conforto,0.16038396954536438,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
R2232,"localized swelling, mass and lump, left upper limb",Crescimento/Desenvolvimento,0.13968507945537567,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
R571,hypovolemic shock,Nutricao,0.3196409046649933,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
R571,hypovolemic shock,Seguranca/Protecao,0.3132617473602295,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
R571,hypovolemic shock,Atividade/Repouso,0.27510425448417664,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z6836,"body mass index (bmi) 36.0-36.9, adult",Autopercepcao,0.2821410298347473,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Z6836,"body mass index (bmi) 36.0-36.9, adult",Enfrentamento/Tolerancia ao Estresse,0.23472833633422852,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z6836,"body mass index (bmi) 36.0-36.9, adult",Atividade/Repouso,0.2290876805782318,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z89431,acquired absence of right foot,Crescimento/Desenvolvimento,0.10972078144550323,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Z89431,acquired absence of right foot,Eliminacao e Troca,0.047981858253479004,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z89431,acquired absence of right foot,Atividade/Repouso,0.035745371133089066,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
E049,"nontoxic goiter, unspecified",Seguranca/Protecao,0.2449829876422882,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
E049,"nontoxic goiter, unspecified",Nutricao,0.20362894237041473,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
E049,"nontoxic goiter, unspecified",Percepcao/Cognicao,0.18450072407722473,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
H6120,"impacted cerumen, unspecified ear",Percepcao/Cognicao,0.22931768000125885,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
H6120,"impacted cerumen, unspecified ear",Seguranca/Protecao,0.13443458080291748,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
H6120,"impacted cerumen, unspecified ear",Nutricao,0.12385492026805878,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
I9589,other hypotension,Atividade/Repouso,0.3441852331161499,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
I9589,other hypotension,Nutricao,0.3392539918422699,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
I9589,other hypotension,Percepcao/Cognicao,0.30738574266433716,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
M533,"sacrococcygeal disorders, not elsewhere classified",Percepcao/Cognicao,0.22879177331924438,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
M533,"sacrococcygeal disorders, not elsewhere classified",Autopercepcao,0.21447420120239258,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
M533,"sacrococcygeal disorders, not elsewhere classified",Conforto,0.1817052960395813,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
M720,palmar fascial fibromatosis [dupuytren],Crescimento/Desenvolvimento,0.1987696886062622,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
M720,palmar fascial fibromatosis [dupuytren],Nutricao,0.17863650619983673,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
M720,palmar fascial fibromatosis [dupuytren],Conforto,0.17563939094543457,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
R5081,fever presenting with conditions classified elsewhere,Conforto,0.3481234908103943,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
R5081,fever presenting with conditions classified elsewhere,Atividade/Repouso,0.32100144028663635,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
R5081,fever presenting with conditions classified elsewhere,Percepcao/Cognicao,0.318949818611145,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
T8119XA,"other postprocedural shock, initial encounter",Seguranca/Protecao,0.30279386043548584,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
T8119XA,"other postprocedural shock, initial encounter",Enfrentamento/Tolerancia ao Estresse,0.26829561591148376,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
T8119XA,"other postprocedural shock, initial encounter",Atividade/Repouso,0.2442115843296051,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
D472,monoclonal gammopathy,Nutricao,0.2681335210800171,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
D472,monoclonal gammopathy,Atividade/Repouso,0.21696370840072632,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
D472,monoclonal gammopathy,Crescimento/Desenvolvimento,0.21338212490081787,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
I82432,acute embolism and thrombosis of left popliteal vein,Conforto,0.194075345993042,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
I82432,acute embolism and thrombosis of left popliteal vein,Atividade/Repouso,0.17211726307868958,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
I82432,acute embolism and thrombosis of left popliteal vein,Percepcao/Cognicao,0.1524442881345749,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
J398,other specified diseases of upper respiratory tract,Atividade/Repouso,0.4369879364967346,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
J398,other specified diseases of upper respiratory tract,Eliminacao e Troca,0.4010331630706787,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
J398,other specified diseases of upper respiratory tract,Percepcao/Cognicao,0.3561980724334717,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
K6389,other specified diseases of intestine,Eliminacao e Troca,0.502682626247406,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
K6389,other specified diseases of intestine,Nutricao,0.40966475009918213,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
K6389,other specified diseases of intestine,Percepcao/Cognicao,0.3619503676891327,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
N400,benign prostatic hyperplasia without lower urinary tract symptoms,Sexualidade,0.2979123592376709,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
N400,benign prostatic hyperplasia without lower urinary tract symptoms,Eliminacao e Troca,0.2768213152885437,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
N400,benign prostatic hyperplasia without lower urinary tract symptoms,Percepcao/Cognicao,0.18429747223854065,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Y848,"other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Seguranca/Protecao,0.3294793367385864,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Y848,"other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Percepcao/Cognicao,0.2648580074310303,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Y848,"other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Atividade/Repouso,0.25920426845550537,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
I82422,acute embolism and thrombosis of left iliac vein,Seguranca/Protecao,0.26841413974761963,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
I82422,acute embolism and thrombosis of left iliac vein,Percepcao/Cognicao,0.2220715582370758,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
I82422,acute embolism and thrombosis of left iliac vein,Atividade/Repouso,0.21018381416797638,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Q6432,congenital stricture of urethra,Eliminacao e Troca,0.40912020206451416,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Q6432,congenital stricture of urethra,Sexualidade,0.29521411657333374,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Q6432,congenital stricture of urethra,Nutricao,0.27647310495376587,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
R339,"retention of urine, unspecified",Eliminacao e Troca,0.3281795084476471,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
R339,"retention of urine, unspecified",Nutricao,0.2530266344547272,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
R339,"retention of urine, unspecified",Sexualidade,0.2001444548368454,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Y831,"surgical operation with implant of artificial internal device as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Seguranca/Protecao,0.3077279329299927,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Y831,"surgical operation with implant of artificial internal device as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Percepcao/Cognicao,0.23973019421100616,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Y831,"surgical operation with implant of artificial internal device as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Atividade/Repouso,0.20843708515167236,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z720,tobacco use,Sexualidade,0.19080141186714172,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Z720,tobacco use,Enfrentamento/Tolerancia ao Estresse,0.16198566555976868,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z720,tobacco use,Percepcao/Cognicao,0.11817009001970291,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z8639,"personal history of other endocrine, nutritional and metabolic disease",Nutricao,0.5611308813095093,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Z8639,"personal history of other endocrine, nutritional and metabolic disease",Eliminacao e Troca,0.500916600227356,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z8639,"personal history of other endocrine, nutritional and metabolic disease",Atividade/Repouso,0.43192243576049805,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
L409,"psoriasis, unspecified",Seguranca/Protecao,0.2228614091873169,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
L409,"psoriasis, unspecified",Enfrentamento/Tolerancia ao Estresse,0.20234987139701843,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
L409,"psoriasis, unspecified",Autopercepcao,0.17328722774982452,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
R161,"splenomegaly, not elsewhere classified",Autopercepcao,0.18211835622787476,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
R161,"splenomegaly, not elsewhere classified",Crescimento/Desenvolvimento,0.14721089601516724,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
R161,"splenomegaly, not elsewhere classified",Principios Vitais,0.1336725503206253,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z434,encounter for attention to other artificial openings of digestive tract,Eliminacao e Troca,0.3852049708366394,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Z434,encounter for attention to other artificial openings of digestive tract,Nutricao,0.3598751425743103,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z434,encounter for attention to other artificial openings of digestive tract,Sexualidade,0.2633580267429352,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z981,arthrodesis status,Eliminacao e Troca,0.23754890263080597,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
Z981,arthrodesis status,Atividade/Repouso,0.19820496439933777,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
Z981,arthrodesis status,Sexualidade,0.196523979306221,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
I6521,occlusion and stenosis of right carotid artery,Percepcao/Cognicao,0.28213340044021606,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
I6521,occlusion and stenosis of right carotid artery,Atividade/Repouso,0.2779307961463928,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
I6521,occlusion and stenosis of right carotid artery,Conforto,0.17432299256324768,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
I82401,acute embolism and thrombosis of unspecified deep veins of right lower extremity,Seguranca/Protecao,0.23698624968528748,1,pritamdeka/S-BioBERT-snli-multinli-stsb,1
I82401,acute embolism and thrombosis of unspecified deep veins of right lower extremity,Atividade/Repouso,0.23291932046413422,2,pritamdeka/S-BioBERT-snli-multinli-stsb,0
I82401,acute embolism and thrombosis of unspecified deep veins of right lower extremity,Percepcao/Cognicao,0.2237214297056198,3,pritamdeka/S-BioBERT-snli-multinli-stsb,0
